"Year","Age","Female","Male","Total","OpenInterval"
1948,40,0.00326,0.004749,0.003996,FALSE
1948,41,0.003508,0.005199,0.004346,FALSE
1948,42,0.003777,0.005677,0.004721,FALSE
1948,43,0.004071,0.006184,0.005122,FALSE
1948,44,0.004389,0.006704,0.005543,FALSE
1948,45,0.00472,0.007246,0.005982,FALSE
1948,46,0.005085,0.007895,0.006489,FALSE
1948,47,0.005474,0.008632,0.007053,FALSE
1948,48,0.005906,0.009488,0.007697,FALSE
1948,49,0.006403,0.010494,0.008449,FALSE
1948,50,0.006975,0.011636,0.00931,FALSE
1948,51,0.007569,0.012794,0.01019,FALSE
1948,52,0.008208,0.013981,0.01111,FALSE
1948,53,0.008883,0.015207,0.012065,FALSE
1948,54,0.009605,0.016515,0.01308,FALSE
1948,55,0.010374,0.017918,0.014161,FALSE
1948,56,0.011183,0.019248,0.015236,FALSE
1948,57,0.012079,0.02068,0.016406,FALSE
1948,58,0.013072,0.022216,0.017677,FALSE
1948,59,0.014191,0.023894,0.019085,FALSE
1948,60,0.015448,0.025704,0.02063,FALSE
1948,61,0.016676,0.027543,0.022153,FALSE
1948,62,0.017962,0.029469,0.023734,FALSE
1948,63,0.019347,0.031461,0.025389,FALSE
1948,64,0.02083,0.033448,0.027089,FALSE
1948,65,0.022396,0.035497,0.028852,FALSE
1948,66,0.024481,0.03815,0.03118,FALSE
1948,67,0.026928,0.041077,0.033837,FALSE
1948,68,0.029687,0.044257,0.036778,FALSE
1948,69,0.032803,0.047732,0.040043,FALSE
1948,70,0.036503,0.051642,0.043832,FALSE
1948,71,0.040687,0.05609,0.048128,FALSE
1948,72,0.044982,0.060708,0.052554,FALSE
1948,73,0.049784,0.065983,0.057553,FALSE
1948,74,0.055672,0.072601,0.063758,FALSE
1948,75,0.062477,0.080501,0.071039,FALSE
1948,76,0.068566,0.087396,0.077456,FALSE
1948,77,0.07479,0.094421,0.083992,FALSE
1948,78,0.080987,0.101209,0.090392,FALSE
1948,79,0.086919,0.107167,0.096266,FALSE
1948,80,0.090985,0.115108,0.101783,FALSE
1948,81,0.099148,0.123517,0.109963,FALSE
1948,82,0.109708,0.134765,0.120731,FALSE
1948,83,0.123365,0.150261,0.135061,FALSE
1948,84,0.138142,0.167358,0.150687,FALSE
1948,85,0.1515,0.182305,0.164577,FALSE
1948,86,0.162465,0.195023,0.176094,FALSE
1948,87,0.173691,0.208505,0.188031,FALSE
1948,88,0.189952,0.2273,0.205102,FALSE
1948,89,0.210392,0.250652,0.226456,FALSE
1948,90,0.226009,0.267801,0.242361,FALSE
1948,91,0.236125,0.277186,0.25184,FALSE
1948,92,0.246508,0.281734,0.259773,FALSE
1948,93,0.260847,0.284977,0.269866,FALSE
1948,94,0.279227,0.294323,0.28483,FALSE
1948,95,0.301382,0.31807,0.307515,FALSE
1948,96,0.316641,0.337592,0.32426,FALSE
1948,97,0.312345,0.329083,0.318438,FALSE
1948,98,0.292746,0.305515,0.297371,FALSE
1948,99,0.29073,0.301159,0.294465,FALSE
1948,100,0.37522,0.376995,0.375853,FALSE
1948,101,0.377088,0.373509,0.375817,FALSE
1948,102,0.370784,0.360533,0.367128,FALSE
1948,103,0.358962,0.340422,0.352377,FALSE
1948,104,0.338659,0.312973,0.329538,FALSE
1948,105,0.325036,0.285912,0.310773,FALSE
1948,106,0.314907,0.265099,0.296443,FALSE
1948,107,0.283791,0.233893,0.265296,FALSE
1948,108,0.235508,0.198343,0.221958,FALSE
1948,109,0.19459,0.171154,0.186318,FALSE
1948,110,0.079111,0.070337,0.076439,TRUE
1949,0,0.030533,0.039598,0.035164,FALSE
1949,1,0.002308,0.002621,0.002468,FALSE
1949,2,0.00124,0.001569,0.001407,FALSE
1949,3,0.001006,0.001216,0.001113,FALSE
1949,4,0.000772,0.000977,0.000877,FALSE
1949,5,0.000663,0.000894,0.000781,FALSE
1949,6,0.000562,0.000785,0.000676,FALSE
1949,7,0.000551,0.000792,0.000674,FALSE
1949,8,0.000524,0.000777,0.000653,FALSE
1949,9,0.000496,0.000748,0.000624,FALSE
1949,10,0.000458,0.000692,0.000578,FALSE
1949,11,0.000449,0.00069,0.000572,FALSE
1949,12,0.000471,0.000743,0.000609,FALSE
1949,13,0.000509,0.000822,0.000668,FALSE
1949,14,0.000567,0.000944,0.000758,FALSE
1949,15,0.000664,0.001138,0.000904,FALSE
1949,16,0.000735,0.001279,0.00101,FALSE
1949,17,0.000801,0.001407,0.001107,FALSE
1949,18,0.000859,0.001627,0.001234,FALSE
1949,19,0.000923,0.001748,0.001326,FALSE
1949,20,0.000987,0.001881,0.001423,FALSE
1949,21,0.001037,0.001962,0.001487,FALSE
1949,22,0.001084,0.002014,0.001536,FALSE
1949,23,0.001125,0.002026,0.001564,FALSE
1949,24,0.001164,0.002019,0.001581,FALSE
1949,25,0.001196,0.001983,0.00158,FALSE
1949,26,0.001235,0.001965,0.001591,FALSE
1949,27,0.001288,0.001975,0.001624,FALSE
1949,28,0.001359,0.00202,0.001682,FALSE
1949,29,0.001425,0.002057,0.001734,FALSE
1949,30,0.001508,0.002128,0.001811,FALSE
1949,31,0.001607,0.00223,0.001911,FALSE
1949,32,0.001714,0.002365,0.002032,FALSE
1949,33,0.001825,0.002519,0.002165,FALSE
1949,34,0.001961,0.002729,0.002337,FALSE
1949,35,0.002112,0.002987,0.00254,FALSE
1949,36,0.002271,0.003248,0.002749,FALSE
1949,37,0.002448,0.003535,0.002981,FALSE
1949,38,0.002641,0.003846,0.003233,FALSE
1949,39,0.002842,0.004169,0.003497,FALSE
1949,40,0.003048,0.004503,0.003767,FALSE
1949,41,0.003297,0.004902,0.004093,FALSE
1949,42,0.003581,0.005367,0.004468,FALSE
1949,43,0.003904,0.005901,0.004897,FALSE
1949,44,0.004265,0.006499,0.005378,FALSE
1949,45,0.004654,0.007141,0.005895,FALSE
1949,46,0.005075,0.007873,0.006472,FALSE
1949,47,0.005479,0.008617,0.007046,FALSE
1949,48,0.005878,0.009389,0.007632,FALSE
1949,49,0.00631,0.01026,0.008283,FALSE
1949,50,0.006755,0.011171,0.008962,FALSE
1949,51,0.007233,0.012139,0.009685,FALSE
1949,52,0.007797,0.01322,0.010511,FALSE
1949,53,0.008442,0.014414,0.011435,FALSE
1949,54,0.00914,0.015704,0.012431,FALSE
1949,55,0.009915,0.01716,0.013544,FALSE
1949,56,0.010742,0.018611,0.014688,FALSE
1949,57,0.011641,0.020143,0.015909,FALSE
1949,58,0.012605,0.021743,0.017196,FALSE
1949,59,0.013681,0.02348,0.01861,FALSE
1949,60,0.014936,0.02541,0.020214,FALSE
1949,61,0.016225,0.027323,0.021817,FALSE
1949,62,0.017576,0.029303,0.023465,FALSE
1949,63,0.019023,0.031395,0.025198,FALSE
1949,64,0.020593,0.033541,0.027012,FALSE
1949,65,0.022227,0.035628,0.028824,FALSE
1949,66,0.024116,0.038074,0.030933,FALSE
1949,67,0.026349,0.040766,0.033353,FALSE
1949,68,0.029058,0.043877,0.036232,FALSE
1949,69,0.032034,0.047122,0.039317,FALSE
1949,70,0.035558,0.050889,0.042939,FALSE
1949,71,0.039792,0.055427,0.047309,FALSE
1949,72,0.044249,0.060304,0.051947,FALSE
1949,73,0.048689,0.065304,0.056623,FALSE
1949,74,0.053862,0.071348,0.062173,FALSE
1949,75,0.060027,0.078724,0.068869,FALSE
1949,76,0.06604,0.08581,0.075338,FALSE
1949,77,0.072298,0.093064,0.082002,FALSE
1949,78,0.07866,0.100252,0.088676,FALSE
1949,79,0.085176,0.107212,0.095318,FALSE
1949,80,0.088444,0.114604,0.100098,FALSE
1949,81,0.097389,0.12436,0.109291,FALSE
1949,82,0.106601,0.133954,0.118566,FALSE
1949,83,0.118315,0.146326,0.130453,FALSE
1949,84,0.133232,0.162856,0.145907,FALSE
1949,85,0.148824,0.179853,0.161913,FALSE
1949,86,0.161976,0.19255,0.174722,FALSE
1949,87,0.171833,0.201851,0.184165,FALSE
1949,88,0.181563,0.211632,0.193709,FALSE
1949,89,0.19693,0.227717,0.209164,FALSE
1949,90,0.217851,0.250848,0.230727,FALSE
1949,91,0.236575,0.271344,0.249866,FALSE
1949,92,0.249955,0.285204,0.263134,FALSE
1949,93,0.263305,0.294635,0.274863,FALSE
1949,94,0.281051,0.306207,0.290312,FALSE
1949,95,0.301261,0.329625,0.311648,FALSE
1949,96,0.312726,0.350655,0.326437,FALSE
1949,97,0.307971,0.354587,0.324576,FALSE
1949,98,0.280725,0.32114,0.29518,FALSE
1949,99,0.256987,0.291512,0.269309,FALSE
1949,100,0.350788,0.377302,0.360167,FALSE
1949,101,0.362083,0.383033,0.369513,FALSE
1949,102,0.348294,0.369686,0.355855,FALSE
1949,103,0.324229,0.343746,0.331175,FALSE
1949,104,0.294974,0.310223,0.300399,FALSE
1949,105,0.259071,0.270788,0.263251,FALSE
1949,106,0.232964,0.235331,0.233837,FALSE
1949,107,0.212373,0.209195,0.211175,FALSE
1949,108,0.176125,0.174934,0.175676,FALSE
1949,109,0.133244,0.140963,0.136081,FALSE
1949,110,0.045232,0.055137,0.048382,TRUE
1950,0,0.028208,0.036781,0.032577,FALSE
1950,1,0.002136,0.002565,0.002355,FALSE
1950,2,0.001179,0.001433,0.001308,FALSE
1950,3,0.000911,0.001075,0.000994,FALSE
1950,4,0.000756,0.000887,0.000823,FALSE
1950,5,0.000621,0.000773,0.000698,FALSE
1950,6,0.000555,0.000731,0.000645,FALSE
1950,7,0.000481,0.000661,0.000573,FALSE
1950,8,0.000479,0.000689,0.000586,FALSE
1950,9,0.000457,0.000675,0.000568,FALSE
1950,10,0.000425,0.000631,0.00053,FALSE
1950,11,0.000409,0.00062,0.000517,FALSE
1950,12,0.000418,0.000654,0.000538,FALSE
1950,13,0.000463,0.000751,0.000609,FALSE
1950,14,0.000526,0.000882,0.000707,FALSE
1950,15,0.000614,0.001068,0.000843,FALSE
1950,16,0.000717,0.001273,0.000998,FALSE
1950,17,0.000782,0.001412,0.0011,FALSE
1950,18,0.000837,0.001618,0.001221,FALSE
1950,19,0.000883,0.00173,0.001299,FALSE
1950,20,0.000925,0.00186,0.001381,FALSE
1950,21,0.000965,0.001948,0.001442,FALSE
1950,22,0.001014,0.002028,0.001503,FALSE
1950,23,0.001044,0.002012,0.001513,FALSE
1950,24,0.001096,0.002013,0.001541,FALSE
1950,25,0.001148,0.001991,0.001558,FALSE
1950,26,0.001178,0.001945,0.001552,FALSE
1950,27,0.00122,0.001936,0.001569,FALSE
1950,28,0.001307,0.002027,0.001657,FALSE
1950,29,0.001346,0.002037,0.001683,FALSE
1950,30,0.001409,0.002101,0.001746,FALSE
1950,31,0.001514,0.002223,0.00186,FALSE
1950,32,0.001634,0.002384,0.001999,FALSE
1950,33,0.001728,0.002487,0.002099,FALSE
1950,34,0.001854,0.002641,0.002239,FALSE
1950,35,0.002008,0.002849,0.002419,FALSE
1950,36,0.002152,0.003051,0.002592,FALSE
1950,37,0.002322,0.003308,0.002805,FALSE
1950,38,0.002513,0.00361,0.003052,FALSE
1950,39,0.002746,0.003981,0.003355,FALSE
1950,40,0.003,0.00441,0.003696,FALSE
1950,41,0.003242,0.004813,0.004021,FALSE
1950,42,0.003505,0.00527,0.004382,FALSE
1950,43,0.003795,0.005781,0.004783,FALSE
1950,44,0.004096,0.006333,0.005209,FALSE
1950,45,0.004398,0.006892,0.00564,FALSE
1950,46,0.004795,0.007607,0.006197,FALSE
1950,47,0.005182,0.00832,0.006747,FALSE
1950,48,0.005593,0.009073,0.007331,FALSE
1950,49,0.006154,0.010122,0.008134,FALSE
1950,50,0.006602,0.010991,0.008792,FALSE
1950,51,0.007085,0.011951,0.009511,FALSE
1950,52,0.007672,0.013087,0.010373,FALSE
1950,53,0.008334,0.014374,0.011349,FALSE
1950,54,0.008963,0.015622,0.012291,FALSE
1950,55,0.009614,0.016946,0.01328,FALSE
1950,56,0.010395,0.018402,0.014402,FALSE
1950,57,0.011246,0.019886,0.015574,FALSE
1950,58,0.012101,0.021274,0.016699,FALSE
1950,59,0.013157,0.022904,0.018045,FALSE
1950,60,0.014621,0.025086,0.019875,FALSE
1950,61,0.015985,0.02698,0.02151,FALSE
1950,62,0.017332,0.028873,0.02312,FALSE
1950,63,0.018833,0.0311,0.024954,FALSE
1950,64,0.020454,0.03356,0.026949,FALSE
1950,65,0.022009,0.035903,0.028838,FALSE
1950,66,0.023587,0.038293,0.030744,FALSE
1950,67,0.025444,0.040781,0.032856,FALSE
1950,68,0.028125,0.044198,0.035855,FALSE
1950,69,0.031039,0.047412,0.038899,FALSE
1950,70,0.034614,0.051336,0.042621,FALSE
1950,71,0.038818,0.055838,0.046958,FALSE
1950,72,0.043724,0.061169,0.052056,FALSE
1950,73,0.048029,0.065817,0.056489,FALSE
1950,74,0.052981,0.071405,0.061696,FALSE
1950,75,0.058095,0.076982,0.066987,FALSE
1950,76,0.064152,0.083746,0.073328,FALSE
1950,77,0.070735,0.091053,0.080193,FALSE
1950,78,0.077259,0.098197,0.086936,FALSE
1950,79,0.084732,0.106377,0.094655,FALSE
1950,80,0.087598,0.113768,0.099188,FALSE
1950,81,0.09788,0.125616,0.110052,FALSE
1950,82,0.108355,0.137756,0.121127,FALSE
1950,83,0.118414,0.148885,0.131527,FALSE
1950,84,0.130374,0.16214,0.143908,FALSE
1950,85,0.144909,0.179112,0.159275,FALSE
1950,86,0.160038,0.19652,0.175127,FALSE
1950,87,0.172223,0.208401,0.187012,FALSE
1950,88,0.180398,0.215707,0.194625,FALSE
1950,89,0.188881,0.223962,0.202775,FALSE
1950,90,0.206035,0.242085,0.220069,FALSE
1950,91,0.233567,0.272146,0.248292,FALSE
1950,92,0.260191,0.300617,0.275284,FALSE
1950,93,0.278826,0.319451,0.29365,FALSE
1950,94,0.294733,0.330577,0.30767,FALSE
1950,95,0.311774,0.341035,0.322349,FALSE
1950,96,0.323035,0.347618,0.331876,FALSE
1950,97,0.318497,0.339055,0.325776,FALSE
1950,98,0.297331,0.309055,0.30142,FALSE
1950,99,0.274351,0.268983,0.272455,FALSE
1950,100,0.363879,0.389424,0.372892,FALSE
1950,101,0.373022,0.398151,0.38176,FALSE
1950,102,0.381612,0.393796,0.385884,FALSE
1950,103,0.352621,0.361481,0.355721,FALSE
1950,104,0.311764,0.315062,0.312928,FALSE
1950,105,0.268231,0.26481,0.267018,FALSE
1950,106,0.221593,0.214129,0.218933,FALSE
1950,107,0.18994,0.173869,0.183983,FALSE
1950,108,0.165858,0.145901,0.158278,FALSE
1950,109,0.13057,0.114568,0.124512,FALSE
1950,110,0.042568,0.039476,0.041545,TRUE
1951,0,0.027885,0.036571,0.032306,FALSE
1951,1,0.002325,0.002497,0.002413,FALSE
1951,2,0.00123,0.00151,0.001372,FALSE
1951,3,0.000908,0.001088,0.000999,FALSE
1951,4,0.000686,0.000924,0.000808,FALSE
1951,5,0.000716,0.000996,0.000858,FALSE
1951,6,0.000602,0.000811,0.000709,FALSE
1951,7,0.000494,0.000646,0.000571,FALSE
1951,8,0.000401,0.000532,0.000468,FALSE
1951,9,0.000386,0.000537,0.000463,FALSE
1951,10,0.000369,0.000559,0.000466,FALSE
1951,11,0.000373,0.000617,0.000497,FALSE
1951,12,0.000389,0.000687,0.000541,FALSE
1951,13,0.000429,0.000787,0.000611,FALSE
1951,14,0.0005,0.000933,0.000719,FALSE
1951,15,0.00059,0.001118,0.000856,FALSE
1951,16,0.000664,0.001254,0.000961,FALSE
1951,17,0.000759,0.001439,0.001102,FALSE
1951,18,0.000812,0.001638,0.001217,FALSE
1951,19,0.000856,0.001767,0.001301,FALSE
1951,20,0.000882,0.001889,0.001366,FALSE
1951,21,0.00091,0.001977,0.001418,FALSE
1951,22,0.000964,0.002102,0.0015,FALSE
1951,23,0.000987,0.002065,0.001498,FALSE
1951,24,0.001037,0.002051,0.001522,FALSE
1951,25,0.001105,0.002044,0.001558,FALSE
1951,26,0.001129,0.001974,0.00154,FALSE
1951,27,0.001159,0.001937,0.001539,FALSE
1951,28,0.001268,0.002079,0.001662,FALSE
1951,29,0.001299,0.002068,0.001673,FALSE
1951,30,0.001339,0.002081,0.0017,FALSE
1951,31,0.001447,0.002196,0.001812,FALSE
1951,32,0.001589,0.002396,0.001981,FALSE
1951,33,0.001671,0.002478,0.002064,FALSE
1951,34,0.001781,0.002601,0.002182,FALSE
1951,35,0.001935,0.002811,0.002363,FALSE
1951,36,0.002069,0.003005,0.002527,FALSE
1951,37,0.002229,0.003255,0.002731,FALSE
1951,38,0.002416,0.003564,0.002979,FALSE
1951,39,0.00266,0.003958,0.003299,FALSE
1951,40,0.002957,0.004467,0.003702,FALSE
1951,41,0.003203,0.004881,0.004033,FALSE
1951,42,0.003436,0.0053,0.004361,FALSE
1951,43,0.003691,0.005771,0.004724,FALSE
1951,44,0.003948,0.006271,0.005102,FALSE
1951,45,0.004175,0.00674,0.005448,FALSE
1951,46,0.004547,0.007416,0.005973,FALSE
1951,47,0.004939,0.008104,0.006514,FALSE
1951,48,0.005371,0.008814,0.00709,FALSE
1951,49,0.006114,0.010078,0.008091,FALSE
1951,50,0.006675,0.011049,0.008855,FALSE
1951,51,0.00717,0.011978,0.009563,FALSE
1951,52,0.007804,0.013194,0.010488,FALSE
1951,53,0.008551,0.014697,0.011612,FALSE
1951,54,0.009166,0.01606,0.012602,FALSE
1951,55,0.009685,0.017324,0.013494,FALSE
1951,56,0.010391,0.018784,0.01458,FALSE
1951,57,0.011171,0.020222,0.01569,FALSE
1951,58,0.01182,0.021255,0.016532,FALSE
1951,59,0.012694,0.022518,0.0176,FALSE
1951,60,0.014245,0.024764,0.0195,FALSE
1951,61,0.015668,0.026668,0.021167,FALSE
1951,62,0.016894,0.028311,0.022593,FALSE
1951,63,0.018404,0.030553,0.024444,FALSE
1951,64,0.02024,0.03342,0.026758,FALSE
1951,65,0.021931,0.036198,0.028932,FALSE
1951,66,0.0234,0.038674,0.030817,FALSE
1951,67,0.024994,0.040945,0.032682,FALSE
1951,68,0.027561,0.044434,0.035643,FALSE
1951,69,0.030253,0.047404,0.03845,FALSE
1951,70,0.033603,0.051011,0.0419,FALSE
1951,71,0.037561,0.055143,0.04593,FALSE
1951,72,0.042681,0.060657,0.051235,FALSE
1951,73,0.047068,0.065329,0.055724,FALSE
1951,74,0.052299,0.071361,0.061281,FALSE
1951,75,0.057145,0.076594,0.066268,FALSE
1951,76,0.063199,0.083331,0.072592,FALSE
1951,77,0.070163,0.091039,0.079843,FALSE
1951,78,0.076678,0.09803,0.086501,FALSE
1951,79,0.084055,0.105757,0.09395,FALSE
1951,80,0.088055,0.113418,0.09925,FALSE
1951,81,0.096116,0.122086,0.10745,FALSE
1951,82,0.107752,0.135004,0.119527,FALSE
1951,83,0.119939,0.14892,0.132321,FALSE
1951,84,0.132015,0.162538,0.144924,FALSE
1951,85,0.145072,0.177908,0.158803,FALSE
1951,86,0.153916,0.188822,0.168282,FALSE
1951,87,0.169408,0.20552,0.184023,FALSE
1951,88,0.176885,0.211641,0.190793,FALSE
1951,89,0.194475,0.241278,0.212911,FALSE
1951,90,0.228694,0.26419,0.242425,FALSE
1951,91,0.224055,0.266193,0.240087,FALSE
1951,92,0.24722,0.283991,0.260906,FALSE
1951,93,0.260417,0.308998,0.278079,FALSE
1951,94,0.304869,0.315672,0.308719,FALSE
1951,95,0.307886,0.348714,0.322346,FALSE
1951,96,0.328069,0.368163,0.342257,FALSE
1951,97,0.337854,0.343989,0.340029,FALSE
1951,98,0.349803,0.373328,0.358053,FALSE
1951,99,0.297938,0.287988,0.294488,FALSE
1951,100,0.37244,0.404166,0.383605,FALSE
1951,101,0.345027,0.377755,0.356359,FALSE
1951,102,0.343971,0.377617,0.355449,FALSE
1951,103,0.341428,0.359038,0.347545,FALSE
1951,104,0.293296,0.306977,0.298047,FALSE
1951,105,0.238545,0.246102,0.241204,FALSE
1951,106,0.188805,0.190057,0.189249,FALSE
1951,107,0.143435,0.141767,0.142839,FALSE
1951,108,0.115052,0.10753,0.112244,FALSE
1951,109,0.094672,0.085472,0.091146,FALSE
1951,110,0.027361,0.026871,0.027192,TRUE
1952,0,0.027858,0.036154,0.032081,FALSE
1952,1,0.002211,0.002495,0.002356,FALSE
1952,2,0.001265,0.001536,0.001403,FALSE
1952,3,0.000934,0.00113,0.001033,FALSE
1952,4,0.00079,0.000927,0.00086,FALSE
1952,5,0.000628,0.000773,0.000702,FALSE
1952,6,0.000642,0.000843,0.000744,FALSE
1952,7,0.000525,0.000727,0.000628,FALSE
1952,8,0.000432,0.000631,0.000533,FALSE
1952,9,0.000365,0.00054,0.000454,FALSE
1952,10,0.000377,0.000546,0.000463,FALSE
1952,11,0.000401,0.000582,0.000493,FALSE
1952,12,0.000436,0.000656,0.000548,FALSE
1952,13,0.000479,0.000766,0.000625,FALSE
1952,14,0.000537,0.000924,0.000734,FALSE
1952,15,0.000632,0.001184,0.00091,FALSE
1952,16,0.000698,0.001362,0.001032,FALSE
1952,17,0.000752,0.001501,0.00113,FALSE
1952,18,0.000827,0.001772,0.00129,FALSE
1952,19,0.000855,0.001893,0.001358,FALSE
1952,20,0.000864,0.00201,0.001404,FALSE
1952,21,0.000867,0.002043,0.001414,FALSE
1952,22,0.000906,0.002138,0.001472,FALSE
1952,23,0.00093,0.002097,0.001471,FALSE
1952,24,0.000977,0.002057,0.001485,FALSE
1952,25,0.001048,0.002035,0.001522,FALSE
1952,26,0.001084,0.001972,0.001516,FALSE
1952,27,0.001111,0.001928,0.001511,FALSE
1952,28,0.001215,0.002066,0.001629,FALSE
1952,29,0.001262,0.002089,0.001663,FALSE
1952,30,0.001288,0.002072,0.001669,FALSE
1952,31,0.001369,0.002135,0.001742,FALSE
1952,32,0.001518,0.002337,0.001915,FALSE
1952,33,0.001621,0.002443,0.00202,FALSE
1952,34,0.001732,0.002547,0.002129,FALSE
1952,35,0.001888,0.002736,0.002302,FALSE
1952,36,0.002032,0.002932,0.002472,FALSE
1952,37,0.002183,0.003163,0.002663,FALSE
1952,38,0.002358,0.003461,0.002898,FALSE
1952,39,0.00257,0.003819,0.003184,FALSE
1952,40,0.002837,0.004302,0.003558,FALSE
1952,41,0.003086,0.004747,0.003907,FALSE
1952,42,0.003317,0.005189,0.004244,FALSE
1952,43,0.003556,0.005658,0.004598,FALSE
1952,44,0.003828,0.006208,0.005008,FALSE
1952,45,0.004091,0.006766,0.005416,FALSE
1952,46,0.004462,0.007478,0.005957,FALSE
1952,47,0.004852,0.008187,0.006507,FALSE
1952,48,0.005248,0.008846,0.00704,FALSE
1952,49,0.005934,0.01002,0.00797,FALSE
1952,50,0.006517,0.011046,0.008773,FALSE
1952,51,0.006961,0.011902,0.009419,FALSE
1952,52,0.007487,0.012931,0.010195,FALSE
1952,53,0.008229,0.014416,0.011307,FALSE
1952,54,0.00893,0.015912,0.012402,FALSE
1952,55,0.00948,0.01721,0.013323,FALSE
1952,56,0.01016,0.018634,0.014374,FALSE
1952,57,0.010931,0.020111,0.015497,FALSE
1952,58,0.011536,0.021164,0.016324,FALSE
1952,59,0.012277,0.022374,0.017294,FALSE
1952,60,0.013665,0.024601,0.019098,FALSE
1952,61,0.01516,0.02685,0.020968,FALSE
1952,62,0.016432,0.028668,0.022502,FALSE
1952,63,0.017827,0.030702,0.024192,FALSE
1952,64,0.019669,0.033416,0.026439,FALSE
1952,65,0.021543,0.036199,0.028719,FALSE
1952,66,0.023111,0.038566,0.030607,FALSE
1952,67,0.024621,0.040522,0.032274,FALSE
1952,68,0.026991,0.043547,0.034908,FALSE
1952,69,0.029606,0.046345,0.037584,FALSE
1952,70,0.032917,0.049872,0.040966,FALSE
1952,71,0.036771,0.053807,0.044845,FALSE
1952,72,0.041798,0.059092,0.049993,FALSE
1952,73,0.046395,0.063904,0.054667,FALSE
1952,74,0.051713,0.069993,0.0603,FALSE
1952,75,0.056457,0.075207,0.06522,FALSE
1952,76,0.061884,0.081319,0.070917,FALSE
1952,77,0.068129,0.088454,0.07752,FALSE
1952,78,0.074419,0.096003,0.084303,FALSE
1952,79,0.081041,0.104029,0.091462,FALSE
1952,80,0.085539,0.11271,0.097513,FALSE
1952,81,0.093147,0.122117,0.105741,FALSE
1952,82,0.101682,0.131458,0.114472,FALSE
1952,83,0.114801,0.144927,0.127602,FALSE
1952,84,0.129232,0.15788,0.141263,FALSE
1952,85,0.142607,0.169009,0.153583,FALSE
1952,86,0.152049,0.185932,0.165959,FALSE
1952,87,0.164838,0.198818,0.178534,FALSE
1952,88,0.172921,0.203981,0.18523,FALSE
1952,89,0.194083,0.229269,0.207855,FALSE
1952,90,0.219679,0.247869,0.230534,FALSE
1952,91,0.225836,0.253459,0.236307,FALSE
1952,92,0.25088,0.285496,0.263768,FALSE
1952,93,0.254345,0.279077,0.263338,FALSE
1952,94,0.273056,0.304106,0.284125,FALSE
1952,95,0.30182,0.340369,0.315279,FALSE
1952,96,0.319333,0.350617,0.330136,FALSE
1952,97,0.320376,0.371036,0.337937,FALSE
1952,98,0.345127,0.369475,0.353629,FALSE
1952,99,0.289003,0.379372,0.320056,FALSE
1952,100,0.432355,0.416909,0.427101,FALSE
1952,101,0.399229,0.362705,0.386369,FALSE
1952,102,0.350257,0.319581,0.339646,FALSE
1952,103,0.341829,0.310372,0.331108,FALSE
1952,104,0.331792,0.280912,0.313918,FALSE
1952,105,0.264781,0.221352,0.249537,FALSE
1952,106,0.19956,0.162915,0.186524,FALSE
1952,107,0.147852,0.116601,0.136643,FALSE
1952,108,0.105904,0.081518,0.097106,FALSE
1952,109,0.081456,0.058462,0.072779,FALSE
1952,110,0.02703,0.015181,0.022817,TRUE
1953,0,0.026524,0.034675,0.030673,FALSE
1953,1,0.001968,0.002337,0.002156,FALSE
1953,2,0.001122,0.001378,0.001252,FALSE
1953,3,0.000905,0.001077,0.000992,FALSE
1953,4,0.000718,0.000864,0.000792,FALSE
1953,5,0.000577,0.000738,0.000659,FALSE
1953,6,0.000458,0.000623,0.000542,FALSE
1953,7,0.000481,0.000693,0.000589,FALSE
1953,8,0.000416,0.000635,0.000527,FALSE
1953,9,0.000364,0.000572,0.00047,FALSE
1953,10,0.000324,0.000512,0.00042,FALSE
1953,11,0.000354,0.000568,0.000463,FALSE
1953,12,0.000389,0.000646,0.00052,FALSE
1953,13,0.000439,0.000763,0.000604,FALSE
1953,14,0.000494,0.000897,0.000699,FALSE
1953,15,0.000572,0.001104,0.00084,FALSE
1953,16,0.000648,0.0013,0.000976,FALSE
1953,17,0.000697,0.00144,0.001071,FALSE
1953,18,0.000733,0.001637,0.001177,FALSE
1953,19,0.00079,0.001868,0.001312,FALSE
1953,20,0.000788,0.00205,0.001378,FALSE
1953,21,0.000786,0.002128,0.001402,FALSE
1953,22,0.000805,0.002174,0.00143,FALSE
1953,23,0.000822,0.002098,0.00141,FALSE
1953,24,0.000866,0.002036,0.001414,FALSE
1953,25,0.000926,0.001953,0.001419,FALSE
1953,26,0.000965,0.00186,0.001401,FALSE
1953,27,0.001005,0.001821,0.001405,FALSE
1953,28,0.001097,0.00193,0.001503,FALSE
1953,29,0.001158,0.001978,0.001557,FALSE
1953,30,0.001211,0.002016,0.001602,FALSE
1953,31,0.001278,0.002062,0.00166,FALSE
1953,32,0.001394,0.002218,0.001794,FALSE
1953,33,0.001498,0.002337,0.001905,FALSE
1953,34,0.00161,0.002459,0.002023,FALSE
1953,35,0.001741,0.002614,0.002167,FALSE
1953,36,0.001871,0.002784,0.002318,FALSE
1953,37,0.002026,0.003018,0.002512,FALSE
1953,38,0.002217,0.003338,0.002766,FALSE
1953,39,0.002433,0.003697,0.003053,FALSE
1953,40,0.002695,0.004162,0.003416,FALSE
1953,41,0.002965,0.00463,0.003786,FALSE
1953,42,0.003234,0.005133,0.004172,FALSE
1953,43,0.003466,0.005591,0.004517,FALSE
